prakrit	english
करडा कुञ्जरगण्डा आलाणो हत्थिबन्धणक्खम्भो,करिबन्धणम अक्खायं उवओ वारणमओ दाणं	A black girdle is like a clenched fist, Like a hand binding a young stag; Like a knot fastened around its neck, Like the grain of a windmill.
रवम अलसं कलमञ्जुलम ओरल्लिं महुरदीहरं जाण,सुइविरसं गद्दब्भं च गग्गरं कण्ठदरखलियं	Ravam, lazy kalamanjulam, Or know the pleasures of the scent of jasmine: I have seen the needle - poisoned jugular vein Through the girdle of my throat.
ओऊलं पालम्बं हरियन्दणम अमरचन्दणं जाण,जच्चतुरङ्गं भायलम आयावलयं अरुणतावं	Oolum palamba, Hariyandanum, immortal sandalwood, Jachchaturanga, Bhailam, Ayavalum, Arunatavum.
सीमन्तियं दुहावियम अपच्छिमं चरमम उद्धुरं उच्चं,वायणयं च पहेणयम इङ्गाली उच्छुगण्डीरी	Seemantiyam duhaviyam, abhinayaam, kshatramam, chaturama, utturaam, vayanayam, pahenayam, angali, uchchugandiri.
विसढं विसमं वियलियम उच्चत्तं कत्तियासिणा सरओ,सिसिरो फग्गुणमाहो हेमन्तो पोसम अग्गसिरो	Wretched twigs, Valiyam heights, Scorched arrows, Sesame seeds, Fragrant jasmine, Possum of henna, Are the fires of fire.
दुप्परियल्लम असक्कं पुक्काओ अलियपोरुसालावा,पञ्जायं पिण्डलइयमुऊ रिऊ चॊत्तओ तॊत्तो	Duparellam askum, Pukkam pukkao, Aliya porusalawa, Panjayam pindale, Muyu riyu, Chotto toto
उवयारो पुप्फबली कुसुमङ्कालिञ्जणीऎ ताविच्छं,जवसं गवित्तम उलवी वीरणम ओलावओ सेणो	The plowman's wife is as eager to taste the fresh nectar As the plowwoman's husband.
अग्गक्खन्धो अणियं पाडुच्ची तुरयदेहपिञ्जरणं,गरलं विसं विसाणं सिङ्गं रज्जू वरत्ता य	Fire, goose pimples, The twine of the trumpet, The tangle of trumpets, The bow of the flute, And the string of the lion.
जगलं पिङ्गलसरओ बिण्ठसुरा पिट्ठखउरिया मइरा,हिज्जो कल्लं निव्वं पडलं काहिल्लिया तवओ	It's the peacock peeping out of the hole in the tree, Chasing after the stag, Who said:"" ""Tomorrow I'll fall at your feet.
अणुरोहो दक्खिण्णं लग्गणओ पडिहुओ दरं अद्धं,हीरइ जं आणन्दे वत्थं तं पुण्णवत्तं ति	Face to face, Eyes to the right, Feet to the left, Heeray, whatever you bring, That's perfection.
सञ्जवियं सङ्गोवियम अणुहूयं माणियं सुई वेओ,पासायस्सोवरि जा साला सा चन्दसालत्ति	Sanjevyam sangovyam anuhume maniam sui veyo, Pasayesvaram ja saala sa chandasaalatti.
निब्भरम अइसयभरियं पत्थरियं अत्थुयं छडा छण्टा,रोसेणं उण्हिक्कं वयणं जं तं थुडङ्किययं	Nibhramam is a mass of stones strewn all over the place, Cutting through the gaps in the earth As if it were a bunch of reeds.
साहिज्जं अत्थारो हिरिबेरो बालओ भिसी सारी,जं पिच्छइ तं वञ्छइ जो सो जम्पिच्छओ भणिओ	Friend, the earth trembles, The hair grows thin, And what's slippery is the desire of the hunter To say what he likes.
पच्चाएसं दिट्ठन्तम ऒज्झरं निज्झरं दुहं दुक्खं,कयगण्ठि थणोवरि विरइयंसुयं गिन्धुयं जाण	I have never seen such a heavy weight, Such agonizing pain, So long have I known so many different kinds of swallows Apart from one breast.
